id,osm_type,lon,lat,name,category,subcategory,address,website
8796628444,node,-76.5102614,42.429726,REI,shop,outdoor,742 South Meadow Street,
8796629279,node,-76.4958144,42.4401161,Creola Southern Steakhouse,amenity,restaurant,112 North Aurora Street,https://creolasteakhouse.com/
8796629352,node,-76.4966824,42.4411321,Town of Ithaca,office,government,215 North Tioga Street,
8796629462,node,-76.502097,42.4404739,Cayuga Family Medicine,amenity,clinic,302 West Seneca Street,https://cayugafamilymedicine.com/
8796629577,node,-76.4843637,42.4846205,"Peter Schwartz, MD",amenity,doctors,2333 North Triphammer Road,https://www.peterschwartzmd.com/
8796629669,node,-76.5015081,42.439598,Tompkins County Office for the Aging,amenity,social_centre,214 West State Street,
8796629940,node,-76.4876824,42.4911675,Cayuga Diabetes and Endocrinology,amenity,clinic,1020 Craft Road,
8796630134,node,-76.4849483,42.4845891,Hage Orthodontics,amenity,dentist,2333 North Triphammer Road,https://hageorthodontics.com/
8796630431,node,-76.4953119,42.4410539,Primary Care Internal Medicine of Ithaca,amenity,clinic,217 North Aurora Street,https://cayugahealth.org/hospital/primary-care-internal-medicine-of-ithaca/
8796630448,node,-76.4992936,42.4398594,Bickering Twins,amenity,restaurant,114 North Cayuga Street,https://www.bickeringtwins.com/
8796630632,node,-76.4849423,42.4841975,Standard Wealth Management Northwestern Mutual Wealth Management,office,financial_advisor,2333 North Triphammer Road,https://www.northwesternmutual.com/financial/advisor/dana-christofferson/about-me
8796630907,node,-76.4965021,42.4384537,Tompkins County Mental Health Services,amenity,clinic,201 East Green Street,https://tompkinscountyny.gov/health/mh
8796631651,node,-76.458338,42.4880237,Ithaca Airport Crash/Fire/Rescue,amenity,fire_station,72 Brown Road,
8796631745,node,-76.5037718,42.4399147,Aurora Shoe Repair,shop,shoe_repair,111 North Plain Street,
8796632039,node,-76.4866816,42.4416345,Old Mexico Express,amenity,restaurant,111 Dryden Road,https://oldmexicoexpress.com/
8796632328,node,-76.4856238,42.484721,,amenity,bank,2333 North Triphammer Road,
8796632430,node,-76.4642327,42.4794375,Ferrer & Monaghan Vein and Aesthetic Center,amenity,clinic,8 Brentwood Drive,https://veinandaestheticcenter.com/
8796632496,node,-76.5064696,42.4473623,Guthrie Med Supply Depot,shop,medical_supply,402 Third Street,https://www.guthrie.org/locations/med-supply-depot-ithaca
8796632516,node,-76.4857607,42.484727,Howard Hanna,office,estate_agent,2333 North Triphammer Road,
8796632613,node,-76.520512,42.4197075,Metro Mattress,shop,bed,408 Elmira Road,
8796633265,node,-76.4876132,42.4419412,Shi Miao Dao Yunnan Rice Noodle,amenity,restaurant,414 Eddy Street,https://www.shimiaodaoithaca.com/
8796633571,node,-76.5125215,42.4402151,Gary's Barber Shop,shop,hairdresser,902 West Seneca Street,
8796634234,node,-76.5062962,42.4363632,Mama Goose Ithaca,shop,second_hand,609 West Clinton Street,
8796634417,node,-76.4790059,42.4696641,Cayuga Heights Police Department,amenity,police,836 Hanshaw Road,https://cayuga-heights.ny.us/departments/police-department/
8796634878,node,-76.5049437,42.4472628,HaKaCha,amenity,restaurant,311 Third Street,https://www.hakacha.com/
8796635022,node,-76.4958182,42.4402826,Jimmy John's,amenity,fast_food,122 North Aurora Street,https://locations.jimmyjohns.com/ny/ithaca/sandwiches-541.html
8796635035,node,-76.4884088,42.4893166,Cornell Pochily Investment Advisors,office,financial_advisor,2415 North Triphammer Road,https://www.cornellpochily.com/
8796635045,node,-76.5080163,42.4372125,Pizza Aroma,amenity,restaurant,307 South Meadow Street,https://pizzaaromaithacany.com/3032
8796635210,node,-76.4842333,42.4846433,Finger Lakes Endodontics,amenity,dentist,2333 North Triphammer Road,https://www.fingerlakesendo.com/
8796635308,node,-76.5045045,42.4471653,Family Foot Care,amenity,clinic,406 Second Street,https://cayugahealth.org/hospital/family-foot-care/
8796635378,node,-76.4838989,42.4831149,Ross,shop,department_store,2309 North Triphammer Road,https://www.rossstores.com/
8796635618,node,-76.46417,42.48027,Cayuga Physical Therapy at Brentwood Drive,amenity,clinic,10 Brentwood Drive,https://cayugahealth.org/hospital/cayuga-pt-10-brentwood-drive/
8796635766,node,-76.4998714,42.4388393,Circus Culture,amenity,circus_school,116 West Green Street,http://www.circusculture.org/
8796636492,node,-76.5077895,42.4386641,Corazon Martial Arts LLC,amenity,dojo,624 West Green Street,
8796636524,node,-76.4954944,42.4400755,Luna Inspired Street Food,amenity,restaurant,113 North Aurora Street,https://www.lunastreetfood.com/
8796636693,node,-76.506584,42.4475838,WellBeing Pediatrics & Adolescent Medicine,amenity,clinic,402 Third Street,https://cayugahealth.org/hospital/wellbeing-pediatrics-adolescent-medicine/
8796637014,node,-76.4988429,42.4393506,Old Steel - Bicycle Repair and Recyclery,shop,bicycle,101 East State Street,
8796637027,node,-76.5139231,42.4397563,"The Reach Project, Inc.",amenity,clinic,1001 West Seneca Street,https://www.reachprojectinc.org/
8796637038,node,-76.5011609,42.4496013,Hickey's Music Center,shop,musical_instrument,104 Adams Street,
8796637405,node,-76.4866125,42.4860068,Back-2-Balance Massage Therapy,shop,massage,2359 North Triphammer Road,http://www.back-2-balance.massagetherapy.com/
8796637732,node,-76.495496,42.4402453,Contemporary Trends,shop,furniture,121 North Aurora Street,https://www.ct-instock.com/
8796638778,node,-76.4799925,42.4689304,Alléchant,amenity,restaurant,903 Hanshaw Road,https://www.allechantithaca.com/
8796638851,node,-76.5206351,42.4196236,Dunkin',amenity,fast_food,408 Elmira Road,https://locations.dunkindonuts.com/en/ny/ithaca/408-elmira-rd/351104
8796639067,node,-76.4992218,42.4398927,Alley Cat Cafe,amenity,cafe,112 North Cayuga Street,https://www.alleycatithaca.com/
8796639248,node,-76.4850886,42.4846321,Safari Smiles Pediatric Dentistry,amenity,dentist,2333 North Triphammer Road,https://www.safarismilescorning.com/
8796639342,node,-76.465756,42.437709,Walgreens,amenity,pharmacy,330 Pine Tree Road,https://www.walgreens.com/locator/walgreens-330+pine+tree+rd-ithaca-ny-14850/id=19684
8796639424,node,-76.4849907,42.4404894,Jason's Convenience Grocery and Fro  Yo,shop,convenience,301 College Avenue,
8796639782,node,-76.4847442,42.4842054,Jeremy Zobel DDS,amenity,dentist,2333 North Triphammer Road,https://zobeldentistry.com/
8796640234,node,-76.5012772,42.5337355,Al-Huda Islamic Center,amenity,place_of_worship,10 Cayuga Vista Drive,https://alhudaislamiccenter.org/
8796640628,node,-76.4848633,42.4417231,BiBiBowl Asian Grill,amenity,restaurant,202 Dryden Road,https://bibibowlusa.com/
8796640940,node,-76.4816063,42.4831178,Sumo Japanese Hibachi · Sushi,amenity,restaurant,2309 North Triphammer Road,https://ithacasumo.com/
8796641363,node,-76.5122436,42.4266805,E Nails & Spa,shop,beauty,324 Elmira Road,
8796641419,node,-76.4649189,42.480218,Buttermilk Falls Pediatrics,amenity,clinic,22 Arrowwood Drive,
8796641516,node,-76.5072077,42.4397056,Michael Clark and Company,shop,beauty,522 West State Street,
8796641569,node,-76.5076823,42.4389342,Franco's Pizzeria,amenity,restaurant,527 West State Street,https://www.francosithaca.com/
8796641831,node,-76.4806711,42.4831315,Big Lots,shop,department_store,2309 North Triphammer Road,https://local.biglots.com/ny/ithaca/2309-n-triphammer-rd
8796641877,node,-76.4900063,42.4420342,Ithaca Ghost Kitchen,amenity,restaurant,310 Stewart Avenue,https://www.ithacaghostkitchen.com/
8796641938,node,-76.4862562,42.485136,Lama Law Firm,office,lawyer,2343 North Triphammer Road,https://www.lamalaw.com/
8796642145,node,-76.5102227,42.4327573,HomeGoods,shop,houseware,614 South Meadow Street,
8796642180,node,-76.4796446,42.4688866,The Heights,amenity,restaurant,903 Hanshaw Road,https://theheightsithaca.com/
8796642374,node,-76.4846739,42.4841213,Gorges Dental,amenity,dentist,2333 North Triphammer Road,https://www.gorgesdental.com/
8796642982,node,-76.5076174,42.4386723,Silo's Food Truck,amenity,restaurant,620 West Green Street,
8796643079,node,-76.4790189,42.4697053,Village of Cayuga Heights,office,government,836 Hanshaw Road,
8796643360,node,-76.5050611,42.4474158,Quik Shoppe,shop,convenience,317 Third Street,
8796643384,node,-76.5102335,42.4329741,Barnes & Noble,shop,books,614 South Meadow Street,
8796643601,node,-76.5120953,42.4265213,Aspen Dental,amenity,dentist,324 Elmira Road,
8796643740,node,-76.4647467,42.4802191,Cayuga Plastic Surgery,amenity,clinic,22 Arrowwood Drive,https://cayugahealth.org/hospital/cayuga-plastic-surgery/
8796644244,node,-76.5417475,42.46856,Ithaca Urology,amenity,clinic,1301 Trumansburg Road,https://cayugahealth.org/hospital/ithaca-urology/
8796644355,node,-76.4828627,42.4832415,Advance Auto Parts,shop,car_parts,2309 North Triphammer Road,https://stores.advanceautoparts.com/ny/ithaca/2309-n-triphammer-rd
8905063961,node,-76.556463,42.3982594,,amenity,bicycle_parking,,
8905063962,node,-76.556761,42.3982943,,tourism,information,,
8905063968,node,-76.5558194,42.3967381,,tourism,camp_pitch,,
8905063969,node,-76.5555971,42.3968216,,tourism,camp_pitch,,
8905063970,node,-76.5553242,42.396859,,tourism,camp_pitch,,
8905063971,node,-76.5550551,42.396836,,tourism,camp_pitch,,
8905063972,node,-76.5547977,42.3968072,,tourism,camp_pitch,,
8905063973,node,-76.5544387,42.3967928,,tourism,camp_pitch,,
8905063974,node,-76.5541152,42.3968331,,tourism,camp_pitch,,
8905063975,node,-76.5539145,42.3969542,,tourism,camp_pitch,,
8905063976,node,-76.5536742,42.3970872,,tourism,camp_pitch,,
8905063977,node,-76.5533339,42.3972462,,tourism,camp_pitch,,
8905063978,node,-76.5528133,42.3972166,,tourism,camp_pitch,,
8905063979,node,-76.552538,42.3970762,,tourism,camp_pitch,,
8905063980,node,-76.5528746,42.3968763,,tourism,camp_pitch,,
8905063981,node,-76.5533061,42.39691,,tourism,camp_pitch,,
8905063982,node,-76.5537346,42.3967035,,tourism,camp_pitch,,
8905063983,node,-76.5540202,42.3965801,,tourism,camp_pitch,,
8905063984,node,-76.5542846,42.3965307,,tourism,camp_pitch,,
8905063985,node,-76.5545276,42.3964814,,tourism,camp_pitch,,
8905063986,node,-76.5548285,42.3965173,,tourism,camp_pitch,,
8905063987,node,-76.5550989,42.3965509,,tourism,camp_pitch,,
8905063988,node,-76.5554119,42.3965756,,tourism,camp_pitch,,
8905063989,node,-76.5521597,42.3967113,,tourism,camp_pitch,,
8905063990,node,-76.5522767,42.3966595,,tourism,camp_pitch,,
8905063991,node,-76.5523469,42.3966249,,tourism,camp_pitch,,
8905063992,node,-76.5526511,42.3966998,,tourism,camp_pitch,,
8905063993,node,-76.5527687,42.3966334,,tourism,camp_pitch,,
8905063994,node,-76.5528598,42.3965791,,tourism,camp_pitch,,
8905063995,node,-76.5529795,42.3965233,,tourism,camp_pitch,,
8905063996,node,-76.553094,42.3964726,,tourism,camp_pitch,,
8905063997,node,-76.5527183,42.3964314,,tourism,camp_pitch,,
8905063998,node,-76.5528139,42.3963509,,tourism,camp_pitch,,
8905063999,node,-76.552914,42.3963066,,tourism,camp_pitch,,
8905064000,node,-76.5530475,42.3962162,,tourism,camp_pitch,,
8905064001,node,-76.5535945,42.3959349,,tourism,camp_pitch,,
8905064002,node,-76.5536335,42.395765,,tourism,camp_pitch,,
8905064003,node,-76.554056,42.3961857,,tourism,camp_pitch,,
8905064004,node,-76.5543863,42.3962014,,tourism,camp_pitch,,
8905064005,node,-76.5537778,42.3956533,,tourism,camp_pitch,,
8905064006,node,-76.5539793,42.3956127,,tourism,camp_pitch,,
8905064007,node,-76.5541956,42.3958036,,tourism,camp_pitch,,
8905064008,node,-76.5543414,42.3958081,,tourism,camp_pitch,,
8905064009,node,-76.5545082,42.3958128,,tourism,camp_pitch,,
8905064010,node,-76.5547244,42.3958454,,tourism,camp_pitch,,
8905064011,node,-76.5542458,42.3955871,,tourism,camp_pitch,,
8905064012,node,-76.5545514,42.395608,,tourism,camp_pitch,,
8905064013,node,-76.5548127,42.3956555,,tourism,camp_pitch,,
8905064014,node,-76.555022,42.3956929,,tourism,camp_pitch,,
8905064015,node,-76.5552277,42.3957356,,tourism,camp_pitch,,
8905064016,node,-76.5554827,42.3959152,,amenity,waste_basket,,
8905067917,node,-76.5549188,42.3958979,,tourism,camp_pitch,,
8905067918,node,-76.5550945,42.3959646,,tourism,camp_pitch,,
8905067919,node,-76.5552194,42.3960096,,tourism,camp_pitch,,
8905067920,node,-76.5563831,42.3965841,,tourism,camp_pitch,,
8905067921,node,-76.5553228,42.3960768,,tourism,camp_pitch,,
8905067922,node,-76.5568779,42.3953916,,tourism,camp_pitch,,
8905067923,node,-76.5569989,42.395518,,tourism,camp_pitch,,
8905067924,node,-76.5571403,42.3956095,,tourism,camp_pitch,,
8905067925,node,-76.5573823,42.3957326,,tourism,camp_pitch,,
8905067926,node,-76.5575769,42.3958046,,tourism,camp_pitch,,
8905067927,node,-76.5576087,42.3960101,,tourism,camp_pitch,,
8905067928,node,-76.5567208,42.3952938,,tourism,camp_pitch,,
8905067929,node,-76.557442,42.3959493,,tourism,camp_pitch,,
8905067934,node,-76.5569971,42.3956942,,tourism,camp_pitch,,
8905067935,node,-76.5568029,42.3955825,,tourism,camp_pitch,,
8905067936,node,-76.5565774,42.3954307,,tourism,camp_pitch,,
8905086342,node,-76.4805535,42.4430046,,leisure,picnic_table,,
8917795249,node,-76.4791091,42.4468054,,amenity,bench,,
8917795250,node,-76.4791114,42.4467595,,amenity,bench,,
8917798255,node,-76.4791706,42.4465207,,amenity,bicycle_parking,,
8917809312,node,-76.4969321,42.4519426,Lincoln Street Diner,amenity,restaurant,309 East Lincoln Street,
8918229056,node,-76.6047675,42.5459126,,amenity,toilets,,
8918229067,node,-76.6026652,42.5454023,,amenity,toilets,,
8918229068,node,-76.6025077,42.5454282,,amenity,toilets,,
8919339833,node,-76.4976886,42.4533136,The Botanist,shop,coffee,1201 North Tioga Street,
8919831614,node,-76.4751553,42.4475178,Bradfield Hall Across Street,highway,bus_stop,,
8922432644,node,-76.5046278,42.4488627,City of Ithaca Water & Sewer Division,office,government,510 First Street,
8931410745,node,-76.494951,42.4529202,Falls @ Lake,public_transport,platform,,
8931414543,node,-76.4948759,42.452842,Falls @ Lake,public_transport,platform,,
8931415718,node,-76.4974019,42.452841,Falls @ Tioga,public_transport,platform,,
8938701872,node,-76.4936201,42.450962,Auden Ithaca,public_transport,platform,,
8938701942,node,-76.4879708,42.449048,,amenity,bench,,
8938708617,node,-76.4879264,42.4490314,,amenity,bench,,
8940100694,node,-76.4997904,42.4521087,Cayuga @ Lincoln,public_transport,platform,,
8940103663,node,-76.4995286,42.4520272,Lincoln @ Cayuga,public_transport,platform,,
8940104228,node,-76.4996528,42.4518225,Cayuga @ Lincoln,public_transport,platform,,
8940137318,node,-76.4999162,42.4519317,Lincoln @ Cayuga,public_transport,platform,,
8940149040,node,-76.4946741,42.4521971,Lake @ Lincoln,public_transport,platform,,
8960986984,node,-76.4666391,42.4472072,Vet School,public_transport,platform,,
8963873575,node,-76.477981,42.4469935,,amenity,bicycle_parking,,
8963876261,node,-76.4779836,42.4468328,,amenity,bicycle_parking,,
8963879025,node,-76.4786551,42.446443,,amenity,bicycle_parking,,
8964105507,node,-76.4755624,42.4477892,,amenity,bicycle_parking,,
8977165759,node,-76.4819519,42.4798258,Instant Replay Sports,shop,sports,,
8977173232,node,-76.4819197,42.4795572,Triphammer Wines & Spirits,shop,alcohol,2255 North Triphammer Road,
8978500553,node,-76.497631,42.4573909,,amenity,bicycle_parking,,
9006986501,node,-76.4115607,42.4352789,,leisure,picnic_table,,
9006986502,node,-76.4137124,42.4339022,Ellis Hollow Nature School,amenity,school,,
9010406842,node,-76.4944065,42.4431078,,amenity,bicycle_parking,,
9043882818,node,-76.5999879,42.5485522,,leisure,picnic_table,,
9043889517,node,-76.6002354,42.5484566,,leisure,picnic_table,,
9043889617,node,-76.6004971,42.5483682,,leisure,picnic_table,,
9043889717,node,-76.5997726,42.5486805,,leisure,picnic_table,,
9043894517,node,-76.6008615,42.5483079,,leisure,picnic_table,,
9084115811,node,-76.5057024,42.5377933,Rogue's Harbor Corner Pub,amenity,restaurant,2079 East Shore Drive,https://www.roguesharbor.com/restaurant
9091704235,node,-76.5080363,42.5377611,Cayuga Lake Seido Karate,amenity,dojo,17 Ridge Road,
9116763789,node,-76.5011139,42.44056,Sweet Melissa's Ice Cream,amenity,ice_cream,200 West Seneca Street,http://www.sweetmelissasicecream.com/
9118715476,node,-76.4998526,42.4455034,,amenity,bench,,
9118715477,node,-76.500152,42.4458978,,amenity,bench,,
9118715478,node,-76.4994332,42.4451961,,amenity,bench,,
9123326671,node,-76.4944057,42.5551737,4-Season Storage,shop,storage_rental,,
9124758435,node,-76.5090467,42.4388881,Finger Lakes Beverage Center,shop,beverages,605 West State Street,
9167189377,node,-76.4984833,42.4394401,Casablanca Pizzeria,amenity,restaurant,111 East State Street,
9167217824,node,-76.4985973,42.4408044,Cafe Dewitt,amenity,restaurant,215 North Cayuga Street,
9167256723,node,-76.4935226,42.4391625,Gateway Mediterranean Bistro and Grill,amenity,restaurant,401 East State Street,
9167259016,node,-76.4851139,42.4418332,Dos Amigos,amenity,restaurant,403 College Avenue,https://www.dosamigosfood.com/
9167280113,node,-76.4948412,42.4396717,The Greenhouse Cafe & Cocktail Lounge,amenity,cafe,320 East State Street,https://www.thegreenhouseithaca.com/
9167305062,node,-76.4853995,42.4419366,Mac Man,amenity,restaurant,408 College Avenue,
9167323000,node,-76.4955517,42.4406327,Ooy's Cafe and Deli,shop,deli,201 North Aurora Street,
9167345851,node,-76.4994925,42.4387228,Rashida Sawyer Bakery,shop,bakery,110 West Green Street,
9167390231,node,-76.495865,42.4394878,Viva Taqueria,amenity,restaurant,215 East State Street,https://www.vivataqueria.com/
9169597779,node,-76.5192611,42.4196272,Subway,amenity,fast_food,401 Elmira Road,https://restaurants.subway.com/united-states/ny/ithaca/401-elmira-rd
9169642482,node,-76.4975131,42.4371593,Ithaca Police Department,amenity,police,120 East Clinton Street,https://www.cityofithaca.org/234/Ithaca-Police-Department
9169688215,node,-76.5122779,42.4255602,Spicy Asian,amenity,restaurant,335 Elmira Road,https://www.spicyasianfood.com/
9170494592,node,-76.4853983,42.4418993,D.P. Dough,amenity,restaurant,408 College Ave,https://www.dpdough.com/
9176400983,node,-76.5000586,42.4387272,Press Bay Cafe,amenity,cafe,118 West Green Street,
9176409526,node,-76.4988495,42.4406169,Ithaca Guitar Works,shop,musical_instrument,215 North Cayuga Street,
9178731303,node,-76.4845997,42.4417134,Pho Time,amenity,restaurant,208A Dryden Road,https://asianchiliphotime.com/photime/
9178762314,node,-76.4845543,42.4417132,Asian Chili Spot,amenity,restaurant,208B Dryden Road,https://asianchiliphotime.com/home/
9178763771,node,-76.4983746,42.439433,Sushi Osaka,amenity,restaurant,113 East State Street,
9178783712,node,-76.4873107,42.4413874,Souvlaki House,amenity,restaurant,315 Eddy Street,
9178794925,node,-76.4865529,42.4414943,Plum Tree Restaurant,amenity,restaurant,113 Dryden Road,https://www.goplumtree.com/
9179789846,node,-76.484855,42.4415276,U Tea,amenity,cafe,205 Dryden Road,
9179792505,node,-76.4873079,42.441614,Chatty Cathy Coffee and Juice Co.,shop,coffee,327 Eddy Street,
9179793674,node,-76.4876103,42.4421437,De Tasty Hot Pot,amenity,restaurant,422 Eddy Street,http://www.tastyhotpot.com/
9179807917,node,-76.5087971,42.4301632,Firehouse Subs,amenity,fast_food,740 South Meadow Street,
9179809456,node,-76.4864325,42.4417385,Gangnam Station,amenity,restaurant,104 Dryden Road,https://www.gangnamstationithacany.com/order
9179838063,node,-76.4876164,42.4417793,Four Seasons,amenity,restaurant,404 Eddy Street,
9312536599,node,-76.4904826,42.4913131,Cayuga Pet Hospital,amenity,veterinary,2442 North Triphammer Road,http://www.cayugapethospital.vetsuite.com/
9312536911,node,-76.4916708,42.5188897,Michaleens Florist and Green House,shop,florist,2826 North Triphammer Road,https://www.michaleens.com/
9312581782,node,-76.4874329,42.4857144,Duthie,amenity,dentist,2 Graham Road West,https://www.duthieortho.com/
9342335717,node,-76.4851551,42.4487237,,amenity,bicycle_parking,,
9346634471,node,-76.5038317,42.452061,Lansing Instrument Corp,shop,electronics,,
9347447018,node,-76.4531375,42.4523794,Newman Overlook,tourism,viewpoint,,
9347447146,node,-76.4526526,42.4509235,Southeast Overlook,tourism,viewpoint,,
9441288351,node,-76.5190938,42.4386549,Chestnut @ Elm (LACS),highway,bus_stop,,
9448536911,node,-76.486412,42.4415092,Wings Over Ithaca,amenity,fast_food,121 Dryden Road,
9491330213,node,-76.4985122,42.4387983,City of Ithaca,office,government,,
9523358724,node,-76.4975209,42.4374028,Ithaca City Court,amenity,courthouse,118 East Clinton Street,
9538447203,node,-76.4994205,42.445008,Uranus,tourism,information,,
9724920498,node,-76.5375466,42.5536882,Peter Wheeler historic marker,historic,memorial,,
9785836645,node,-76.510214,42.4282228,Trader Joe's,shop,supermarket,744 South Meadow Street,https://locations.traderjoes.com/ny/ithaca/568/
9786870677,node,-76.4960195,42.4397791,Taste of Thai,amenity,restaurant,216 East State Street,https://www.tasteofthainy.com/
9797282876,node,-76.5577449,42.3961442,,amenity,toilets,,
9799165421,node,-76.5082151,42.4419782,Angelo's Dry Cleaning and Laundry,shop,laundry,315,
9802191763,node,-76.5560149,42.3959807,,amenity,toilets,,
10048850301,node,-76.5039418,42.4425983,,amenity,bench,,
10048850302,node,-76.5038985,42.4425671,,amenity,bench,,
10048892624,node,-76.4988075,42.4416035,,amenity,bench,,
10048892625,node,-76.4982185,42.4417425,,amenity,bench,,
10048892626,node,-76.4981978,42.4415713,,amenity,bench,,
10048892627,node,-76.4987237,42.4420187,,amenity,bench,,
10075676847,node,-76.4851273,42.4424193,Ithaca Beer Company,shop,vacant,,
10075676848,node,-76.4982016,42.4393918,Angry Mom Records,shop,music,,
10075676849,node,-76.4811448,42.4448918,Gimme Coffee,amenity,cafe,,https://www.gimmecoffee.com/
10075690389,node,-76.4848712,42.445234,Campus @ College (westbound),highway,bus_stop,,
10075690390,node,-76.4852667,42.4451634,Campus @ College (eastbound),highway,bus_stop,,
10075740213,node,-76.4816647,42.4751348,Triphammer @ Winthrop (northbound),highway,bus_stop,,
10075807121,node,-76.4814886,42.4446964,Hoy @ Hoy Field (northbound),highway,bus_stop,,
10075807122,node,-76.4793517,42.4475312,Corson-Mudd Hall,highway,bus_stop,,
10075807123,node,-76.4709129,42.4474792,Dairy Bar,highway,bus_stop,,
10075807124,node,-76.4675077,42.4474597,Boyce Thompson Institute,highway,bus_stop,,
10075807125,node,-76.4652436,42.4375982,Pine Tree @ East Hill Plaza,highway,bus_stop,,
10075807127,node,-76.4632792,42.4340244,318 Pine Tree - Equestrian Center,highway,bus_stop,,
10075807128,node,-76.4613652,42.4305769,Snyder Hill @ Pew Trail,highway,bus_stop,,
10075807129,node,-76.45972,42.4294106,Snyder Hill @ Sugerbush,highway,bus_stop,,
10075807130,node,-76.4511142,42.423885,Snyder Hill @ Dove,highway,bus_stop,,
10075807131,node,-76.4525894,42.4233325,Eastern Heights @ Sharlene,highway,bus_stop,,
10075807132,node,-76.4545584,42.4243988,Eastern Heights @ Landmark,highway,bus_stop,,
10075807133,node,-76.4564275,42.4250148,Eastern Heights @ Joanne,highway,bus_stop,,
10075807134,node,-76.4552733,42.4261152,Regency @ Snyder Hill,highway,bus_stop,,
10075807135,node,-76.4613766,42.4306963,Snyder Hill @ Pew Trail,highway,bus_stop,,
10075807136,node,-76.4631085,42.4340575,318 Pine Tree - Equestrian Center,highway,bus_stop,,
10075807137,node,-76.4666798,42.4471936,Vet School,highway,bus_stop,,
10075807138,node,-76.4711486,42.4476195,Dairy Bar,highway,bus_stop,,
10075807139,node,-76.4816089,42.4445091,Hoy @ Hoy Field (southbound),highway,bus_stop,,
10075807140,node,-76.4790028,42.4394145,Ithaca @ Elmwood (westbound),highway,bus_stop,,
10075807141,node,-76.4627687,42.4297302,Honness @ Pine Tree,highway,bus_stop,,
10075807142,node,-76.4671594,42.4296747,Honness @ Ithaca Recreational Way,highway,bus_stop,,
10075807143,node,-76.4718806,42.4294533,Honness @ Slaterville,highway,bus_stop,,
10075807144,node,-76.4672789,42.4263545,Slaterville @ Tower View,highway,bus_stop,,
10075807145,node,-76.4645353,42.4243541,Slaterville @ Lois - Commonland,highway,bus_stop,,
10075807146,node,-76.4616089,42.4226778,Pine Tree @ Slaterville,highway,bus_stop,,
10080990785,node,-76.4621844,42.4874932,Brown @ Culligan,public_transport,platform,,
10080990786,node,-76.458212,42.4855605,Langmuir Lab,public_transport,platform,,
10080990787,node,-76.4635751,42.4840197,20 Thornwood Dr,public_transport,platform,,
10080990788,node,-76.46488,42.4872003,Thornwood @ Brown,public_transport,platform,,
10080990789,node,-76.4705104,42.4863875,Northwood Apts,public_transport,platform,,
10080990790,node,-76.464057,42.4804721,10 Brentwood Drive,public_transport,platform,,
10080990791,node,-76.4651421,42.4798867,Convenient Care,public_transport,platform,,
10080990792,node,-76.4675716,42.4863567,Warren @ Northwoods,highway,bus_stop,,
10080990793,node,-76.4624995,42.4877155,Culligan @ Brown,public_transport,platform,,
10080990794,node,-76.4651978,42.4872754,Brown @ Thornwood,public_transport,platform,,
10080990795,node,-76.467424,42.483539,Warren @ Dart - SB,public_transport,platform,,
10080990796,node,-76.467188,42.4831582,Warren @ Dart - NB,public_transport,platform,,
10080990797,node,-76.4688456,42.4786075,Uptown @ Warrenwood Apts - WB,highway,bus_stop,,
10080990798,node,-76.4726919,42.4784611,Uptown Village Apts,highway,bus_stop,,
10080990799,node,-76.4725283,42.4784948,Uptown Village Apts,highway,bus_stop,,
10080990800,node,-76.4728944,42.4805738,University Park Apts,highway,bus_stop,,
10080990801,node,-76.4727643,42.4806312,University Park Apts,highway,bus_stop,,
10080990802,node,-76.4751635,42.4813567,Gaslight Village Apts - SB,highway,bus_stop,,
10080990803,node,-76.4783165,42.4811564,Uptown @ Cinema,highway,bus_stop,,
10080990804,node,-76.4784231,42.4809477,Cinema @ Uptown,highway,bus_stop,,
10082644372,node,-76.4740256,42.456699,Pleasant Grove @ Jessup,highway,bus_stop,,
10082644373,node,-76.4737326,42.4552534,Cradit Farm @ Pleasant Grove,highway,bus_stop,,
10082644374,node,-76.4768748,42.4531745,Helen Newman Hall,highway,bus_stop,,
10082644375,node,-76.4808713,42.4524828,Balch Hall @ Thurston,highway,bus_stop,,
10082644376,node,-76.4693344,42.4454276,Campus @ Judd Falls,highway,bus_stop,,
10082644377,node,-76.4661681,42.4458962,Campus @ Tower,highway,bus_stop,,
10082644378,node,-76.4839008,42.4466978,USPS - CPU Cornell Store,amenity,post_office,,
10096577611,node,-76.5088609,42.4389808,The Falls Wine Room,shop,wine,605 West State Street,
10096744733,node,-76.599459,42.5452478,,tourism,information,,
10096744734,node,-76.5963699,42.5446437,ChargePoint,amenity,charging_station,,
10096744767,node,-76.6099793,42.5366262,,tourism,information,,
10096744768,node,-76.609959,42.5366517,,tourism,information,,
10101880291,node,-76.4634182,42.4385854,East Hill Office Bldg.,highway,bus_stop,,
10101880292,node,-76.4652597,42.4384974,Ciser,highway,bus_stop,,
10117074850,node,-76.5125083,42.4462394,,amenity,bench,,
10117074876,node,-76.513415,42.4410987,,amenity,bicycle_parking,,
10128831285,node,-76.4889877,42.4556086,55 Ridgewood - Pi Kappa Phi,highway,bus_stop,,
10128831286,node,-76.488061,42.4538335,Thurston @ Barton,public_transport,platform,,
10128831287,node,-76.4862585,42.4537791,Thurston @ Highland,highway,bus_stop,,
10128831288,node,-76.4807157,42.445158,Campus @ Gates Hall,public_transport,platform,,
10128831289,node,-76.487727,42.4479576,Baker Flagpole,highway,bus_stop,,
10128831290,node,-76.4902577,42.4490026,Stewart @ University,highway,bus_stop,,
