id,type,lon,lat,name,category,subcategory,description,location,start_time,end_time,website
trail_751439979,Trail,-76.4523479,42.4548759,Fall Creek South Trail (Blue Blazes),Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: dirt.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/751439979
trail_751439980,Trail,-76.4510574,42.4546976,Fall Creek South Trail (Red marks),Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/751439980
trail_802049551,Trail,-76.5009795,42.4419061,North Geneva Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/802049551
trail_803458427,Trail,-76.2845209,42.4342985,Y5,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803458427
trail_803458430,Trail,-76.2905137,42.4359673,Y8,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803458430
trail_803465763,Trail,-76.2824673,42.4373334,R4,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803465763
trail_803465767,Trail,-76.2995407,42.4441531,G1,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803465767
trail_803465768,Trail,-76.299752,42.4467008,G2,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803465768
trail_803515982,Trail,-76.296362,42.4246605,Winter Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803515982
trail_803515987,Trail,-76.3040155,42.4135389,Hammond Hill Track,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: dirt.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803515987
trail_803515988,Trail,-76.3129462,42.4354857,Boardwalk Connector Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803515988
trail_803520970,Trail,-76.3530511,42.3386479,Y2 (Paperboy),Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: dirt.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803520970
trail_803520973,Trail,-76.345542,42.3217542,B4 (IMBA),Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: dirt.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803520973
trail_803520974,Trail,-76.3381171,42.3241279,G2 (Mullet),Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/803520974
trail_809386744,Trail,-76.4583209,42.4553544,Fall Creek North Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/809386744
trail_810886755,Trail,-76.4949211,42.4400106,Seneca Way,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/810886755
trail_818859698,Trail,-76.7227104,42.4445048,Victory Lane,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/818859698
trail_824405714,Trail,-76.5275233,42.393297,Finger Lakes Trail Spur - Buttermilk Falls,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405714
trail_824405717,Trail,-76.5314394,42.3933641,Finger Lakes Trail Spur - Lick Brook,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405717
trail_824405720,Trail,-76.5369415,42.3996114,Lick Brook Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405720
trail_824405741,Trail,-76.4222657,42.3174546,Tamarack Lean-to and Spring Spur,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405741
trail_824405742,Trail,-76.4036842,42.3263465,Heisey Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: gravel.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405742
trail_824405750,Trail,-76.391244,42.3368769,Finger Lakes Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405750
trail_824405752,Trail,-76.3759216,42.330331,Bench Spur,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405752
trail_824405789,Trail,-76.2722423,42.3915018,Kimmie Lean-to Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405789
trail_824405799,Trail,-76.2476439,42.4592339,Field View,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405799
trail_824405804,Trail,-76.2208137,42.4623683,English Loop East,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405804
trail_824405807,Trail,-76.2298271,42.4623082,English Loop West,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405807
trail_824405808,Trail,-76.2283209,42.4607067,Falls Spur,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405808
trail_824405809,Trail,-76.2292799,42.4614037,Polito Path,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405809
trail_824405811,Trail,-76.2278142,42.4616463,Irvin Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405811
trail_824405812,Trail,-76.2261441,42.4597526,Spanish Loop Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405812
trail_824405814,Trail,-76.2149236,42.475019,Swedish Loop Spur,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405814
trail_824405815,Trail,-76.2116942,42.4751673,Stockholm Cutoff Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405815
trail_824405817,Trail,-76.209349,42.4750758,Swedish Loop Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/824405817
trail_825978767,Trail,-76.6242618,42.4033814,Blue Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/825978767
trail_825978768,Trail,-76.621458,42.4029876,Yellow Loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/825978768
trail_878683133,Trail,-76.2523696,42.5663987,Eric Kroot art trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878683133
trail_878684176,Trail,-76.2509809,42.5687068,Trail for all,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878684176
trail_878686238,Trail,-76.2545434,42.5654496,Lookout connector,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878686238
trail_878686240,Trail,-76.2596601,42.5641678,High Vista loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878686240
trail_878687715,Trail,-76.2583092,42.5648664,High vista loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878687715
trail_878687717,Trail,-76.2602665,42.5605122,The Tundra,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878687717
trail_878687718,Trail,-76.2563193,42.5602517,Hermits way,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878687718
trail_878690278,Trail,-76.2503185,42.5565309,High ridge,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878690278
trail_878690280,Trail,-76.2495125,42.5559752,Brookside,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878690280
trail_878690281,Trail,-76.2474415,42.5567134,Pond view,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878690281
trail_878690282,Trail,-76.2496449,42.5585867,Mill pond,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878690282
trail_878690283,Trail,-76.2476827,42.5607821,Bog spur,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878690283
trail_878690285,Trail,-76.2525204,42.5598699,Fenn connector,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878690285
trail_878690286,Trail,-76.2532667,42.5621549,Fenn way,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/878690286
trail_904890529,Trail,-76.660285,42.331238,Carter Creek Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/904890529
trail_909563096,Trail,-76.5060322,42.444572,Conway Park Footpath,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: paved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/909563096
trail_914487224,Trail,-76.5082083,42.4210059,North Loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/914487224
trail_914487225,Trail,-76.50836,42.4192714,Central Loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/914487225
trail_914487226,Trail,-76.5097908,42.4193445,Access Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/914487226
trail_914487227,Trail,-76.5096678,42.4185941,West Loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/914487227
trail_914487228,Trail,-76.5091149,42.4175861,South Loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/914487228
trail_914487229,Trail,-76.5097798,42.4181633,South/West Loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/914487229
trail_914487232,Trail,-76.5082083,42.420019,Central/North Loop,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/914487232
trail_924524193,Trail,-76.4825757,42.45269,Fall Creek Gorge Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/924524193
trail_924812020,Trail,-76.4192463,42.4733566,4-H Acres Loop Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: gravel.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/924812020
trail_924814314,Trail,-76.4184164,42.4741837,Trillium Bridge,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/924814314
trail_924835982,Trail,-76.4157086,42.472332,Old Cabin Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/924835982
trail_965063066,Trail,-76.5001979,42.4495742,West Lewis Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/965063066
trail_965063069,Trail,-76.4990066,42.4496106,East Lewis Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/965063069
trail_970806290,Trail,-76.2077988,42.5851861,Holiday Drive,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/970806290
trail_973102306,Trail,-76.5126981,42.3162503,Orange Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/973102306
trail_973550984,Trail,-76.4269593,42.4649369,Impassable remains of bridge,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: metal.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/973550984
trail_973610867,Trail,-76.5183297,42.4360576,Floral Ave Multi Use Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/973610867
trail_980156669,Trail,-76.3322348,42.4253386,Phenology Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/980156669
trail_986504443,Trail,-76.399959,42.4367714,Ellis Hollow Wetlands Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/986504443
trail_987119267,Trail,-76.4930079,42.4589366,Sunset Park Drive,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/987119267
trail_992271299,Trail,-76.489542,42.4371737,Columbia Street Bridge,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: metal.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/992271299
trail_992273840,Trail,-76.4990979,42.4390906,South Cayuga Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/992273840
trail_992275969,Trail,-76.4998788,42.4394425,West State Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/992275969
trail_992313591,Trail,-76.4980301,42.443425,Sears Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/992313591
trail_992444138,Trail,-76.4944503,42.4420918,Terrace Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/992444138
trail_992585268,Trail,-76.5006117,42.4390368,South Geneva Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/992585268
trail_992936592,Trail,-76.447912,42.4535737,Park Park Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: dirt.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/992936592
trail_993004898,Trail,-76.5101808,42.4387482,South Fulton Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993004898
trail_993008837,Trail,-76.5084404,42.4355897,Cecil Malone Drive,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993008837
trail_993009415,Trail,-76.5061599,42.4344042,South Titus Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993009415
trail_993009416,Trail,-76.5059684,42.434087,Fair Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993009416
trail_993016824,Trail,-76.5025147,42.4376523,Fayette Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993016824
trail_993018472,Trail,-76.5025784,42.4312746,Elmira Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993018472
trail_993018474,Trail,-76.5019342,42.4317378,Park Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993018474
trail_993018480,Trail,-76.5013796,42.4315799,West Spencer Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993018480
trail_993034553,Trail,-76.4947094,42.4379706,South Aurora Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/993034553
trail_995662957,Trail,-76.5002631,42.4390762,Press Bay Alley,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/995662957
trail_997033886,Trail,-76.4919431,42.4164913,Nature (Green) / Blue / Gold Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/997033886
trail_997033887,Trail,-76.4942228,42.4161895,Nature (Green) / Blue Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/997033887
trail_997033888,Trail,-76.4953738,42.4172361,Nature (Green) / Gold Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/997033888
trail_997033898,Trail,-76.497454,42.415259,Blue / Gold Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/997033898
trail_1002065290,Trail,-76.2767944,42.4362467,Y5 / R1,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1002065290
trail_1013183514,Trail,-76.4593857,42.4525353,Johnston Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1013183514
trail_1017880729,Trail,-76.3927652,42.4383299,fllt preserve trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1017880729
trail_1042704588,Trail,-76.3981066,42.4236029,Polson Preserve Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1042704588
trail_1054001454,Trail,-76.4697498,42.4326191,Strawberry Hill / East Hill Rec Way access,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1054001454
trail_1061106509,Trail,-76.5106973,42.313238,Purple Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1061106509
trail_1064369203,Trail,-76.4886802,42.4422713,Williams Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1064369203
trail_1065557124,Trail,-76.4814171,42.437999,Ithaca Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1065557124
trail_1065558621,Trail,-76.4800209,42.4394045,Fairmount Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1065558621
trail_1065568961,Trail,-76.4775996,42.4410388,Cornell Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1065568961
trail_1083797883,Trail,-76.4378755,42.2712265,Deer Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1083797883
trail_1104082440,Trail,-76.492306,42.4410525,Schuyler Place,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1104082440
trail_1105625101,Trail,-76.3147322,42.5350751,Bog Loop Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1105625101
trail_1105625102,Trail,-76.314374,42.5352049,Esker Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1105625102
trail_1113131640,Trail,-76.5002674,42.4548528,Bird Sanctuary Connector,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: gravel.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1113131640
trail_1115819515,Trail,-76.6414908,42.6159013,Elvee Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: compacted.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1115819515
trail_1117079575,Trail,-76.3370695,42.3290504,G3 (Stiletto),Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: dirt.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1117079575
trail_1117079579,Trail,-76.3455503,42.3320764,Snowmobile Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: unpaved.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1117079579
trail_1119079050,Trail,-76.5127168,42.4179664,Campground Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119079050
trail_1119181807,Trail,-76.4846468,42.4393732,Bool Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119181807
trail_1119182672,Trail,-76.484142,42.4385256,Linden Avenue,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119182672
trail_1119183044,Trail,-76.4884882,42.4396799,North Quarry Street,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: concrete.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119183044
trail_1119257795,Trail,-76.526325,42.4140095,Larch Meadow Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: ground.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119257795
trail_1119486180,Trail,-76.3531062,42.4393227,Cornelius Road,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: Unknown surface.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119486180
trail_1119486186,Trail,-76.3211455,42.4336529,Roy H Park Preserve Trail,Ithaca Trails,Hiking / Footway,Ithaca Hiking/Walking Trail. Surface: wood.,Greater Ithaca / Tompkins Area,,,https://www.openstreetmap.org/way/1119486186
